Date,vol,por,bmw,ret_vol,ret_por,ret_bmw,sq_vol,sq_por,sq_bmw,q_vol,q_por,q_bmw
2018-10-22,123.03800964355467,44.15903854370117,59.42024612426758,-1.1390487393002635,-0.6909154361439573,-0.26795127909440275,1.2974320305015197,0.4773641399019948,0.07179788796832652,963036.0,422534.0,1566574.0
2018-10-23,120.75601959228516,43.56076431274414,58.6699104309082,-1.8547033212586217,-1.354817157907462,-1.2627609986504806,3.439924409887762,1.8355295313604527,1.5945653397127593,1707878.0,573945.0,2575794.0
2018-10-24,115.56963348388672,41.05448532104492,58.02333831787109,-4.29492966554339,-5.753523913642589,-1.10205062235188,18.446420831964655,33.10303742485713,1.214515574226166,2296187.0,1056451.0,2310612.0
2018-10-25,118.42214965820312,41.8467903137207,59.4681396484375,2.468222913170459,1.9298865555857692,2.49003482469643,6.092124349099668,3.724462117430704,6.200273428200981,1732067.0,869394.0,2813362.0
2018-10-26,118.31841278076172,41.68510055541992,59.88322067260742,-0.0875992183394847,-0.38638508972518304,0.6979889174670406,0.007673623053688712,0.14929343756193775,0.48718852890681125,1390575.0,578904.0,2465917.0
2018-10-29,123.10716247558594,43.26971435546875,60.98477935791016,4.047341053921616,3.8013913339182137,1.8395114239515786,16.380969606759336,14.450576073588497,3.3838022788483646,2427332.0,881487.0,3653380.0
2018-10-30,126.84136199951172,44.3045654296875,60.93687438964844,3.033291848202846,2.3916290866106804,-0.07855233513361926,9.200859436373836,5.719889687922238,0.006170469354944434,2700967.0,1048753.0,1932217.0
2018-10-31,128.58740234375,45.5011100769043,60.849082946777344,1.376554395753815,2.700725389386216,-0.14406948789288387,1.894902004469151,7.293917628875328,0.020756017341717812,2099637.0,995134.0,2200260.0
2018-11-01,130.99044799804688,46.584468841552734,61.29608154296875,1.8688033279285587,2.3809501852095183,0.7346020261018271,3.4924258784768565,5.668923784449239,0.5396401367529094,1741437.0,741831.0,1659432.0
2018-11-02,133.4280242919922,47.48997116088867,62.05440139770508,1.8608809506336366,1.9437858622276316,1.23714246595803,3.462877912431147,3.778303478196017,1.5305214810767152,2844565.0,954881.0,2425412.0
2018-11-05,134.36160278320312,47.47380065917969,61.647308349609375,0.6996869631884062,-0.034050350660774775,-0.6560260657203942,0.4895618464558141,0.0011594263801217252,0.430370198904579,1020943.0,403893.0,1325843.0
2018-11-06,134.9666748046875,47.7810173034668,61.39984893798828,0.45033105362748405,0.6471288163605315,-0.40141154293018566,0.20279805786123992,0.41877570496418254,0.1611312267975923,1240561.0,440225.0,1357676.0
2018-11-07,133.94668579101562,47.328269958496094,59.27656173706055,-0.7557339729588164,-0.9475464745658635,-3.458130985097674,0.571133837884117,0.8978443214621966,11.958669910092608,1179146.0,493717.0,3911224.0
2018-11-08,130.78298950195312,46.794677734375,58.95727157592773,-2.3619071053378016,-1.1274281197876435,-0.5386448737515037,5.578605174245193,1.2710941652879009,0.2901383000187734,1292793.0,531534.0,2407914.0
2018-11-09,126.25355529785156,45.72748947143555,58.55815505981445,-3.4633205903539355,-2.2805761565390714,-0.6769589321976577,11.994589511569533,5.201027605774523,0.4582733958821929,2266275.0,625894.0,2200595.0
2018-11-12,126.06340026855467,45.45260620117188,57.89562225341797,-0.1506136035918204,-0.6011335269900941,-1.1314099730767468,0.02268445758691402,0.36136151727155025,1.280088527177525,909379.0,277310.0,1566238.0
2018-11-13,127.89591979980467,46.30958938598633,58.98921203613281,1.4536491379307126,1.8854434463481784,1.888898918692039,2.113095816206704,3.5548969893772964,3.5679391250359545,1177467.0,574476.0,2107935.0
2018-11-14,129.05419921875,46.778507232666016,59.59585952758789,0.9056421977795548,1.0125718083382251,1.0284041276623412,0.8201877903989823,1.0253016670413433,1.057615049792941,1546762.0,588237.0,2677272.0
2018-11-15,127.61930847167967,46.22874069213867,59.22866821289063,-1.1118512654037294,-1.1752545625129174,-0.6161356134603224,1.2362132363798741,1.3812232867074288,0.3796230941741278,956012.0,409839.0,2644968.0
2018-11-16,124.40374755859376,45.4687728881836,58.86148452758789,-2.519650789205996,-1.6439292798739458,-0.6199424980871449,6.348640099546399,2.70250347722687,0.3843287009345296,1932846.0,521947.0,1941853.0
2018-11-19,126.82406616210938,46.48745346069336,59.212703704833984,1.9455351233496065,2.2403960076399887,0.5966875964222185,3.785106916186969,5.0193742710492,0.35603608772412426,1666098.0,666174.0,1711054.0
2018-11-20,125.99423217773438,45.5011100769043,58.821571350097656,-0.6543190180594682,-2.121741051320536,-0.6605547969673276,0.42813337739430674,4.501785088858773,0.43633263979654735,1385456.0,580275.0,1624218.0
2018-11-21,131.69924926757812,46.681488037109375,59.32445907592773,4.527998616473128,2.5941739843490463,0.8549375922600744,20.50277147078256,6.729738661073406,0.7309182866594531,1891769.0,631029.0,2035275.0
2018-11-22,131.31890869140625,46.244911193847656,58.76570510864258,-0.288794794417635,-0.9352247788559365,-0.9418610400981797,0.08340243328272406,0.8746453869861353,0.8871022188548249,1120391.0,373980.0,1040962.0
2018-11-23,130.5063934326172,46.14789581298828,58.661922454833984,-0.6187343977236637,-0.20978606803396804,-0.17660411564317524,0.38283225492646483,0.04401019434115267,0.031189013662108012,1017688.0,344506.0,952777.0
2018-11-26,133.27244567871094,47.312103271484375,59.76349258422852,2.119476428196543,2.5227747397497335,1.8778282117206002,4.4921803296807745,6.364392387519336,3.5262387927337873,1014394.0,649939.0,1548836.0
2018-11-27,127.93049621582033,45.87301635742188,58.96525955200195,-4.008292513644429,-3.041688731961001,-1.3356532520276798,16.066408874937977,9.251870342138522,1.7839696096521167,1779095.0,553078.0,1941777.0
2018-11-28,128.81216430664062,45.97003173828125,58.86148452758789,0.6891774181293719,0.21148681417300086,-0.1759935005840929,0.47496551365946715,0.044726672569045396,0.03097371224784311,1324107.0,397789.0,1380720.0
2018-11-29,129.71115112304688,45.824501037597656,58.15105819702149,0.6979052182262802,-0.31657733349442774,-1.2069459957868123,0.4870716936274717,0.10022120808244211,1.4567186367458198,1201525.0,396745.0,1974610.0
2018-11-30,128.7084503173828,45.67898178100586,57.64019012451172,-0.7730259094785752,-0.31755775468761405,-0.8785189613900068,0.5975690567251783,0.10084292756223887,0.7717955655217763,1517522.0,758309.0,2245761.0
2018-12-03,132.40805053710938,47.05339050292969,60.39408874511719,2.87440351476822,3.0088427288353703,4.777740348629345,8.262195565711897,9.053134566865477,22.82680283892085,1821707.0,712310.0,4691686.0
2018-12-04,128.3972625732422,45.27473831176758,59.41226959228516,-3.0291118610972223,-3.780072322421413,-1.6256875022580775,9.175518667039878,14.288946762736414,2.6428598549981066,1276456.0,649292.0,2090935.0
2018-12-05,127.58474731445312,45.03219604492188,59.19674301147461,-0.632813537068655,-0.5357121341608151,-0.36276442945135656,0.4004529726973419,0.28698749068713514,0.13159803127516825,1145805.0,394007.0,1451914.0
